category,food_id,food_name,calorie,water,protein,fat,cholesterol,carb,fiber,ash
15,15093,＜ビスケット類＞クラッカー　オイルスプレークラッカー　　　,492,2.7,8.5,22.5,,63.9,2.1,2.4
15,15094,＜ビスケット類＞クラッカー　ソーダクラッカー　　　,427,3.1,10.4,9.8,,74.4,2.1,2.3
15,15095,＜ビスケット類＞サブレ　　　　,465,3.7,6.1,16.5,62,73,1.3,0.7
15,15054,＜ビスケット類＞中華風クッキー　　　　,533,3,5.1,29.5,81,61.9,1.1,0.6
15,15097,＜ビスケット類＞ビスケット　ハードビスケット　　　,432,2.6,7.6,10,10,77.8,2.3,2
15,15098,＜ビスケット類＞ビスケット　ソフトビスケット　　　,522,3.2,5.7,27.6,58,62.6,1.4,0.9
15,15099,＜ビスケット類＞プレッツェル　　　　,480,1,9.9,18.6,,68.2,2.6,2.3
15,15096,＜ビスケット類＞リーフパイ　　　　,566,2.5,5.8,35.6,4,55.8,1.7,0.4
15,15100,＜ビスケット類＞ロシアケーキ　　　　,498,4,5.7,23.6,3,65.7,1.8,1
15,15101,＜スナック類＞小麦粉あられ　　　　,481,2,7.6,19.5,2,68.8,2.3,2.2
15,15102,＜スナック類＞コーンスナック　　　　,526,0.9,5.2,27.1,0,65.3,1,1.5
15,15103,＜スナック類＞ポテトチップス　ポテトチップス　　　,554,2,4.7,35.2,,54.7,4.2,3.4
15,15104,＜スナック類＞ポテトチップス　成形ポテトチップス　　　,540,2.2,5.8,32,,57.3,4.8,2.7
15,15109,＜キャンデー類＞かわり玉　　　　,385,0.5,0,0,0,99.5,0,
15,15105,＜キャンデー類＞キャラメル　　　　,433,5.4,4,11.7,14,77.9,0,1
15,15107,＜キャンデー類＞ゼリーキャンデー　　　　,336,16,0,0,0,84,0.9,
15,15108,＜キャンデー類＞ゼリービーンズ　　　　,362,9.5,0.1,0,0,90.3,0.9,0.1
15,15110,＜キャンデー類＞ドロップ　　　　,392,2,0,0,0,98,0,
15,15111,＜キャンデー類＞バタースコッチ　　　　,423,2,,6.5,17,91.1,0,0.4
15,15112,＜キャンデー類＞ブリットル　　　　,521,1.5,13.3,26.5,,57.3,3.7,1.4
15,15113,＜キャンデー類＞マシュマロ　　　　,326,18.5,2.2,0,0,79.3,0,
15,15106,＜キャンデー類＞ラムネ　,373,7,0,0.5,0,92.2,0,0.3
15,15137,＜チョコレート類＞アーモンドチョコレート　　　　,583,2,11.4,40.4,,43.3,6.1,2.2
15,15114,＜チョコレート類＞カバーリングチョコレート　　　　,511,2,7,25.4,13,63.4,3.1,1.6
15,15115,＜チョコレート類＞ホワイトチョコレート　　　　,588,0.8,7.2,39.5,22,50.9,0.6,1.6
15,15116,＜チョコレート類＞ミルクチョコレート　　　　,558,0.5,6.9,34.1,19,55.8,3.9,1.8
15,15117,＜果実菓子類＞マロングラッセ　　　　,317,21,1.1,0.3,0,77.4,,0.2
15,15118,＜チューインガム類＞板ガム　　　　,388,3.1,0,0,0,96.9,0,
15,15119,＜チューインガム類＞糖衣ガム　　　　,390,2.4,0,0,0,97.6,0,
15,15120,＜チューインガム類＞風船ガム　　　　,387,3.3,0,0,0,96.7,0,
15,15138,＜その他＞カスタードクリーム　　　　,187,61.8,5.1,7.5,210,24.9,0.2,0.7
15,15139,＜その他＞しるこ　こしあん　,216,46.1,4.7,0.3,0,48.7,3.2,0.2
15,15140,＜その他＞しるこ　つぶしあん　,183,54.5,4.2,0.5,0,40.5,4.3,0.4
16,16001,＜アルコール飲料類＞（醸造酒類）　清酒　普通酒　　,109,82.4,0.4,,0,4.9,0,
16,16002,＜アルコール飲料類＞（醸造酒類）　清酒　純米酒　　,103,83.7,0.4,,0,3.6,0,
16,16003,＜アルコール飲料類＞（醸造酒類）　清酒　本醸造酒　　,107,82.8,0.4,0,0,4.5,0,
16,16004,＜アルコール飲料類＞（醸造酒類）　清酒　吟醸酒　　,104,83.6,0.3,0,0,3.6,0,
16,16005,＜アルコール飲料類＞（醸造酒類）　清酒　純米吟醸酒　　,103,83.5,0.4,0,0,4.1,0,
16,16006,＜アルコール飲料類＞（醸造酒類）　ビール　淡色　　,40,92.8,0.3,,0,3.1,0,0.1
16,16007,＜アルコール飲料類＞（醸造酒類）　ビール　黒　　,46,91.6,0.4,,0,3.6,0.2,0.2
16,16008,＜アルコール飲料類＞（醸造酒類）　ビール　スタウト　　,63,88.4,0.5,,0,4.9,0.3,0.3
16,16009,＜アルコール飲料類＞（醸造酒類）　発泡酒　　　,45,92,0.1,0,0,3.6,0,0.1
16,16010,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　白　　,73,88.6,0.1,,0,2,,0.2
16,16011,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　赤　　,73,88.7,0.2,,0,1.5,,0.3
16,16012,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　ロゼ　　,77,87.4,0.1,,0,4,0,
16,16013,＜アルコール飲料類＞（醸造酒類）　紹興酒　　　　,127,78.8,1.7,,0,5.1,,0.3
16,16014,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　連続式蒸留しょうちゅう　　,206,71,0,0,0,0,0,0
16,16015,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　単式蒸留しょうちゅう　　,146,79.5,0,0,0,0,0,0
16,16016,＜アルコール飲料類＞（蒸留酒類）ウイスキー　　　,237,66.6,0,0,0,0,0,0
16,16017,＜アルコール飲料類＞（蒸留酒類）ブランデー　　　,237,66.6,0,0,0,0,0,0
16,16018,＜アルコール飲料類＞（蒸留酒類）ウオッカ　　　,240,66.2,0,0,0,,0,0
16,16019,＜アルコール飲料類＞（蒸留酒類）ジン　　　,284,59.9,0,,0,0.1,0,0
16,16020,＜アルコール飲料類＞（蒸留酒類）ラム　　　,240,66.1,0,,0,0.1,0,0
16,16021,＜アルコール飲料類＞（蒸留酒類）マオタイ酒　　　,322,54.7,0,0,0,0,0,0
16,16022,＜アルコール飲料類＞（混成酒類）梅酒　　　,156,68.9,0.1,,,20.7,,0.1
16,16023,＜アルコール飲料類＞（混成酒類）合成清酒　　　,109,82.2,0.1,0,,5.3,,0.1
16,16024,＜アルコール飲料類＞（混成酒類）白酒　　　,238,44.7,1.9,,,48.1,,
16,16025,＜アルコール飲料類＞（混成酒類）みりん　本みりん　　,241,47,0.3,,,43.2,,
16,16026,＜アルコール飲料類＞（混成酒類）みりん　本直し　　,181,68.2,0.1,,,14.4,,
16,16027,＜アルコール飲料類＞（混成酒類）薬味酒　　　,182,62.6,,,,26.8,,
16,16028,＜アルコール飲料類＞（混成酒類）キュラソー　　　,322,43.1,,,,26.4,,
16,16029,＜アルコール飲料類＞（混成酒類）スイートワイン　　　,133,75.2,0.1,0,,13.4,,0.2
16,16030,＜アルコール飲料類＞（混成酒類）ペパーミント　　　,302,41,0,0,,37.6,,
16,16031,＜アルコール飲料類＞（混成酒類）ベルモット　甘口タイプ　　,152,71.3,0.1,0,,16.4,,0.1
16,16032,＜アルコール飲料類＞（混成酒類）ベルモット　辛口タイプ　　,117,81.7,0.1,0,,3.7,,0.1
16,16033,＜茶類＞　（緑茶類）　玉露　茶　,329,3.1,29.1,4.1,0,43.9,43.9,6.3
16,16034,＜茶類＞　（緑茶類）　玉露　浸出液　,5,97.8,1.3,0,0,,,0.5
16,16035,＜茶類＞　（緑茶類）　抹茶　　,324,5,29.6,5.3,0,39.5,38.5,7.4
16,16036,＜茶類＞　（緑茶類）　せん茶　茶　,331,2.8,24.5,4.7,0,47.7,46.5,5
16,16037,＜茶類＞　（緑茶類）　せん茶　浸出液　,2,99.4,0.2,0,0,0.2,,0.1
16,16038,＜茶類＞　（緑茶類）　かまいり茶　浸出液　,0,99.7,0.1,0,0,,,0.1
16,16039,＜茶類＞　（緑茶類）　番茶　浸出液　,0,99.8,,0,0,0.1,,0.1
16,16040,＜茶類＞　（緑茶類）　ほうじ茶　浸出液　,0,99.8,,0,0,0.1,,0.1
16,16041,＜茶類＞　（緑茶類）　玄米茶　浸出液　,0,99.9,0,0,0,0,0,0.1
16,16042,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液　,0,99.8,,0,0,0.1,,0.1
16,16043,＜茶類＞　（発酵茶類）　紅茶　茶　,311,6.2,20.3,2.5,0,51.7,38.1,5.4
16,16044,＜茶類＞　（発酵茶類）　紅茶　浸出液　,1,99.7,0.1,0,0,0.1,,
16,16045,＜コーヒー・ココア類＞　コーヒー　浸出液　　,4,98.6,0.2,,0,0.7,,0.2
16,16046,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー　　,288,3.8,14.7,0.3,0,56.5,,8.7
16,16047,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖　　,38,90.5,0.7,0.3,,8.2,,0.3
16,16048,＜コーヒー・ココア類＞　ココア　ピュアココア　　,271,4,18.5,21.6,1,42.4,23.9,7.5
16,16049,＜コーヒー・ココア類＞　ココア　ミルクココア　　,412,1.6,7.4,6.8,,80.4,5.5,2.6
16,16056,＜その他＞　青汁　ケール　,375,2.3,13.8,4.4,0,70.2,28,8.6
16,16050,＜その他＞　甘酒　　　,81,79.7,1.7,0.1,0,18.3,0.4,0.2
16,16051,＜その他＞　昆布茶　　　,98,1.4,5.7,0.4,0,42.3,2.7,50.2
16,16057,＜その他＞　スポーツドリンク　　　,21,94.7,0,,0,5.1,,0.1
16,16052,＜その他＞　（炭酸飲料類）　果実色飲料　　,51,87.2,,,0,12.8,,
16,16053,＜その他＞　（炭酸飲料類）　コーラ　　,46,88.5,0.1,,0,11.4,,
16,16054,＜その他＞　（炭酸飲料類）　サイダー　　,41,89.8,,,0,10.2,,0
16,16058,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料　　,5,98.6,0.1,,0,1.2,,
16,16055,＜その他＞　麦茶　浸出液　　,1,99.7,,0,0,0.3,,
17,17001,＜調味料類＞（ウスターソース類）　ウスターソース　　　,117,61.7,1,0.1,,26.8,0.5,8.9
17,17002,＜調味料類＞（ウスターソース類）　中濃ソース　　　,132,60.7,0.8,0.1,,30.8,1,6.3
17,17003,＜調味料類＞（ウスターソース類）　濃厚ソース　　　,132,60.7,0.9,0.1,,30.9,1,6.2
17,17085,＜調味料類＞（ウスターソース類）　お好み焼きソース　　　,148,57.2,1.6,0.1,,34.3,1,5.7
17,17004,＜調味料類＞（辛味調味料類）　トウバンジャン　　　,60,69.7,2,2.3,3,7.9,4.3,18.1
17,17005,＜調味料類＞（辛味調味料類）　チリペッパーソース　　　,55,84.1,0.7,0.5,,5.2,,1.9
17,17006,＜調味料類＞（辛味調味料類）　ラー油　　　,919,0.1,0.1,99.8,0,,,
17,17007,＜調味料類＞（しょうゆ類）こいくちしょうゆ　　　,71,67.1,7.7,0,0,10.1,0,15.1
17,17008,＜調味料類＞（しょうゆ類）うすくちしょうゆ　　　,54,69.7,5.7,0,0,7.8,0,16.8
17,17009,＜調味料類＞（しょうゆ類）たまりしょうゆ　　　,111,57.3,11.8,0,0,15.9,0,15
17,17010,＜調味料類＞（しょうゆ類）さいしこみしょうゆ　　　,102,60.7,9.6,0,0,15.9,0,13.8
17,17011,＜調味料類＞（しょうゆ類）しろしょうゆ　　　,87,63,2.5,0,0,19.2,0,15.3
17,17086,＜調味料類＞（しょうゆ類）減塩しょうゆ　こいくち　,69,74.4,8.1,,0,9,0,8.5
17,17087,＜調味料類＞（しょうゆ類）だししょうゆ　,37,83.2,4,0,,5.2,,7.7
17,17088,＜調味料類＞（しょうゆ類）照りしょうゆ　,170,55,2.4,0,,36.3,,4.2
17,17012,＜調味料類＞（食塩類）食塩　　　,0,0.1,0,0,0,0,0,99.9
17,17013,＜調味料類＞（食塩類）並塩　　　,0,1.8,0,0,0,0,0,98.2
17,17014,＜調味料類＞（食塩類）精製塩　家庭用　　,0,,0,0,0,0,0,100
17,17089,＜調味料類＞（食塩類）精製塩　業務用　　,0,,0,0,0,0,0,100
17,17090,＜調味料類＞（食酢類）黒酢　　　,54,85.7,1,0,0,9,0,0.2
17,17015,＜調味料類＞（食酢類）穀物酢　　　,25,93.3,0.1,0,0,2.4,0,
17,17016,＜調味料類＞（食酢類）米酢　　　,46,87.9,0.2,0,0,7.4,0,0.1
17,17091,＜調味料類＞（食酢類）果実酢　バルサミコ酢　　,99,74.2,0.5,0,0,19.4,0,0.4
17,17017,＜調味料類＞（食酢類）果実酢　ぶどう酢　　,22,93.7,0.1,,0,1.2,0,0.2
17,17018,＜調味料類＞（食酢類）果実酢　りんご酢　　,26,92.6,0.1,0,0,2.4,0,0.2
17,17019,＜調味料類＞（だし類）かつおだし　　　,3,99.3,0.5,0.1,,,0,0.1
17,17020,＜調味料類＞（だし類）昆布だし　　　,4,98.5,0.1,,,0.9,,0.5
17,17021,＜調味料類＞（だし類）かつお・昆布だし　　　,2,99.2,0.3,,,0.3,,0.2
17,17022,＜調味料類＞（だし類）しいたけだし　　　,4,98.8,0.1,0,,0.9,,0.2
17,17023,＜調味料類＞（だし類）煮干しだし　　　,1,99.7,0.1,0.1,,,0,0.1
17,17024,＜調味料類＞（だし類）鳥がらだし　　　,7,98.4,1.1,0.2,,,0,0.3
17,17025,＜調味料類＞（だし類）中華だし　　　,3,99,0.8,0,,,,0.2
17,17026,＜調味料類＞（だし類）洋風だし　　　,6,97.8,1.3,0,,0.3,,0.6
17,17027,＜調味料類＞（だし類）固形ブイヨン　,235,0.8,7,4.3,,42.1,0.3,45.8
17,17092,＜調味料類＞（だし類）顆粒おでん用　,168,0.9,9.6,0.1,7,32.2,0,57.3
17,17093,＜調味料類＞（だし類）顆粒中華だし　　　,211,1.2,12.6,1.6,7,36.6,0,48.1
17,17028,＜調味料類＞（だし類）顆粒和風だし　　　,224,1.6,24.2,0.3,23,31.1,0,42.8
17,17029,＜調味料類＞（だし類）めんつゆ　ストレート　　,44,85.4,2.2,0,,8.7,,3.7
17,17030,＜調味料類＞（だし類）めんつゆ　三倍濃厚　　,98,64.9,4.5,0,,20,,10.6
17,17094,＜調味料類＞（調味ソース類）甘酢　　　,125,67.2,0.1,0,0,28.4,0,1.2
17,17095,＜調味料類＞（調味ソース類）エビチリの素　　　,55,85.8,1.2,1.4,,9.5,,2
17,17031,＜調味料類＞（調味ソース類）オイスターソース　　　,107,61.6,7.7,0.3,2,18.3,0.2,12.1
17,17096,＜調味料類＞（調味ソース類）黄身酢　　　,230,52.1,6.5,13,540,20.3,0,6.5
17,17097,＜調味料類＞（調味ソース類）ごま酢　　　,217,53.2,4,8,,30.2,,2.6
17,17098,＜調味料類＞（調味ソース類）ごまだれ　　　,285,40.7,7.4,14.1,,30.1,,6
17,17099,＜調味料類＞（調味ソース類）三杯酢　　　,86,76,0.9,0,,18.1,,2.1
17,17100,＜調味料類＞（調味ソース類）二杯酢　,57,78.7,3.5,0,0,8.6,0,6.8
17,17101,＜調味料類＞（調味ソース類）すし酢　ちらし・稲荷用　,150,55.6,0.1,0,0,34.9,0,6.6
17,17102,＜調味料類＞（調味ソース類）すし酢　にぎり用　,70,72,0.2,0,0,14.3,0,10
17,17103,＜調味料類＞（調味ソース類）すし酢　巻き寿司・箱寿司用　,107,64.1,0.1,0,0,23.8,0,8.7
17,17104,＜調味料類＞（調味ソース類）中華風合わせ酢　　,151,60.6,3,3.4,0,25.6,,5.8
17,17105,＜調味料類＞（調味ソース類）デミグラスソース　　　,82,81.5,2.9,3,,11,,1.6
17,17106,＜調味料類＞（調味ソース類）テンメンジャン　　　,256,37.5,8.5,7.7,0,38.1,3.1,8.2
17,17107,＜調味料類＞（調味ソース類）ナンプラー　　　,48,65.5,9.1,0.1,0,2.7,0,22.7
17,17108,＜調味料類＞（調味ソース類）冷やし中華のたれ　　　,57,83.3,2.6,1.5,,7.5,,4.3
17,17109,＜調味料類＞（調味ソース類）ホワイトソース　　　,99,81.7,1.8,6.2,6,9.2,0.4,1.1
17,17110,＜調味料類＞（調味ソース類）ぽん酢しょうゆ　　,47,82,3.4,0.1,0,8.2,0.2,6.3
17,17032,＜調味料類＞（調味ソース類）マーボー豆腐の素　　　,115,75,4.2,6.3,,10.4,,4.1
17,17111,＜調味料類＞（調味ソース類）マリネ液　　　,68,83.9,0.1,0,0,10.9,,1.1
17,17033,＜調味料類＞（調味ソース類）ミートソース　　　,101,78.8,3.8,5,,10.1,,2.3
17,17112,＜調味料類＞（調味ソース類）焼き鳥のたれ　　　,131,61.2,3.2,0,,29.6,,6
17,17113,＜調味料類＞（調味ソース類）焼き肉のたれ　　　,169,51.6,4.3,2.2,,33.1,0.4,8.8
17,17114,＜調味料類＞（調味ソース類）みたらしのたれ　　　,128,66.1,0.9,0,,31,,1.9
17,17115,＜調味料類＞（調味ソース類）ゆずこしょう　　　,49,64.5,1.3,0.8,0,9.3,6.2,24.1
17,17034,＜調味料類＞（トマト加工品類）トマトピューレー　　　,41,86.9,1.9,0.1,0,9.9,1.8,1.2
17,17035,＜調味料類＞（トマト加工品類）トマトペースト　　　,89,71.3,3.8,0.1,0,22,4.7,2.8
17,17036,＜調味料類＞（トマト加工品類）トマトケチャップ　　　,119,66,1.7,,0,27.4,1.8,4.2
17,17037,＜調味料類＞（トマト加工品類）トマトソース　　　,44,87.1,2,0.2,0,8.5,1.1,2.2
17,17038,＜調味料類＞（トマト加工品類）チリソース　　　,115,67.3,1.8,0.1,0,26.3,1.9,3.9
17,17039,＜調味料類＞（ドレッシング類）和風ドレッシングタイプ調味料　　　,82,71.8,3.1,0.1,,16.1,0.2,7.6
17,17040,＜調味料類＞（ドレッシング類）フレンチドレッシング　　　,406,47.8,0.1,41.9,1,5.9,0,3
17,17116,＜調味料類＞（ドレッシング類）和風ドレッシング　　　,198,69.4,2.2,18.4,,5.1,,4
17,17117,＜調味料類＞（ドレッシング類）ごまドレッシング　　　,360,38.1,8.5,26.3,17,21.2,4.2,4.6
17,17041,＜調味料類＞（ドレッシング類）サウザンアイランドドレッシング　　　,416,44.1,1,41.4,56,9.2,0.3,3.7
17,17042,＜調味料類＞（ドレッシング類）マヨネーズ　全卵型　　,703,16.2,1.5,75.3,60,4.5,0,2
17,17043,＜調味料類＞（ドレッシング類）マヨネーズ　卵黄型　　,670,20.2,2.8,72.3,150,1.7,0,2.5
17,17118,＜調味料類＞（ドレッシング類）マヨネーズタイプ調味料　低カロリータイプ　　,282,60.9,2.9,28.3,58,3.3,0.8,3.9
17,17044,＜調味料類＞（みそ類）米みそ　甘みそ　　,217,42.6,9.7,3,0,37.9,5.6,6.8
17,17045,＜調味料類＞（みそ類）米みそ　淡色辛みそ　　,192,45.4,12.5,6,0,21.9,4.9,14.2
17,17046,＜調味料類＞（みそ類）米みそ　赤色辛みそ　　,186,45.7,13.1,5.5,0,21.1,4.1,14.6
17,17047,＜調味料類＞（みそ類）麦みそ　　　,198,44,9.7,4.3,0,30,6.3,12
17,17048,＜調味料類＞（みそ類）豆みそ　　　,217,44.9,17.2,10.5,0,14.5,6.5,12.9
17,17119,＜調味料類＞（みそ類）減塩みそ　　　,192,48.2,10.8,5.7,0,24.5,4.3,10.9
17,17120,＜調味料類＞（みそ類）だし入りみそ　　　,194,42.8,13.2,5.7,1,22.4,4.6,15.9
17,17049,＜調味料類＞（みそ類）即席みそ　粉末タイプ　　,343,2.4,21.9,9.3,0,43,6.6,23.5
17,17050,＜調味料類＞（みそ類）即席みそ　ペーストタイプ　　,131,61.5,8.9,3.7,0,15.4,2.8,10.4
17,17121,＜調味料類＞（みそ類）辛子酢みそ　　,221,43.6,5,2.1,0,44.6,,3.6
17,17122,＜調味料類＞（みそ類）ごまみそ　　,258,42.7,9.4,9.9,0,32.9,5.5,5.2
17,17123,＜調味料類＞（みそ類）酢みそ　　,216,44.3,4.9,1.5,0,44.8,2.8,3.4
17,17124,＜調味料類＞（みそ類）練りみそ　　,273,29.9,5.5,1.7,0,59,3.2,3.8
17,17051,＜調味料類＞（ルウ類）　カレールウ　　　,512,3,6.5,34.1,20,44.7,3.7,11.7
17,17052,＜調味料類＞（ルウ類）　ハヤシルウ　　　,512,2.2,5.8,33.2,20,47.5,2.5,11.3
17,17125,＜調味料類＞（その他）　お茶漬けの素　さけ　　,264,2.9,20.3,3.7,64,37.4,3.5,35.7
17,17053,＜調味料類＞（その他）　酒かす　　　,227,51.1,14.9,1.5,0,23.8,5.2,0.5
17,17126,＜調味料類＞（その他）　即席すまし汁　　,203,2.8,18.1,0.8,16,30.9,3.3,47.3
17,17127,＜調味料類＞（その他）　ふりかけ　たまご　　,450,2.5,23.4,21.9,420,39.9,5.1,12.3
17,17054,＜調味料類＞（その他）　みりん風調味料　　　,226,44,0.1,0,0,54.9,0,0.2
17,17055,＜香辛料類＞オールスパイス　粉　　　,374,9.2,5.6,5.6,0,75.2,,4.4
17,17056,＜香辛料類＞オニオンパウダー　　　　,364,5,8.8,1.1,0,79.8,,5.3
